Source Name,code,instruction,test_result.passed,cleared_code,idx
py_good_answer.csv,"def gcd(a, b):
    while(b):
        a, b = b, a%b
    return a

print(gcd(24, 16)) # Output: 8",Write Python program compute greatest common divisor (GCD) two positive integers.,3,"def gcd(a, b):
    while(b):
        a, b = b, a%b
    return a
print(gcd(24, 16)) ",127
py_good_answer.csv,"def group_lists(lst):
    result = []
    temp = []
    for item in lst:
        if type(item) == list:
            if temp:
                result.append(temp)
                temp = []
            result.append(item)
        else:
            temp.append(item)
    if temp:
        result.append(temp)
    return result",Write Python program Group Sublists another List,0,"def group_lists(lst):
    result = []
    temp = []
    for item in lst:
        if type(item) == list:
            if temp:
                result.append(temp)
                temp = []
            result.append(item)
        else:
            temp.append(item)
    if temp:
        result.append(temp)
    return result",128
py_good_answer.csv,"
def convert_list(lst, key):
    result = []
    for dictt in lst:
        result.append(dictt[key])
    return result
",Write Python program convert given list dictionaries list values corresponding specified key.,3,"def convert_list(lst, key):
    result = []
    for dictt in lst:
        result.append(dictt[key])
    return result
",129
py_1700_data.csv,"def countSubstring(t):
    count = 0
    for i in range(len(t)):
        for j in range(i+1, len(t)+1):
            sub = t[i:j]
            for k in range(len(sub)):
                for alpha in string.ascii_lowercase:
                    if alpha != sub[k]:
                        new_sub = sub[:k] + alpha + sub[k+1:]
                        if new_sub != sub and new_sub in t:
                            count += 1
    return count","Given two strings t, find number ways choose non-empty substring replace single character different character resulting substring substring t. words, find number substrings differ substring exactly one character. example, underlined substrings ""computer"" ""computation"" differ 'e'/'a', valid way. Return number substrings satisfy condition above. substring contiguous sequence characters within string.",0,"def countSubstring(t):
    count = 0
    for i in range(len(t)):
        for j in range(i+1, len(t)+1):
            sub = t[i:j]
            for k in range(len(sub)):
                for alpha in string.ascii_lowercase:
                    if alpha != sub[k]:
                        new_sub = sub[:k] + alpha + sub[k+1:]
                        if new_sub != sub and new_sub in t:
                            count += 1
    return count",130
py_1700_data.csv,"def expressiveWords(S: str, words: List[str]) -> int:
    def decompose(S):
        decom = []
        i = 0
        while i < len(S):
            j = i
            while j < len(S) and S[j] == S[i]:
                j += 1
            decom.append((S[i], j-i))
            i = j
        return decom
    
    def compare(a, b):
        if len(a) != len(b):
            return False
        for i in range(len(a)):
            if a[i][0] != b[i][0]:
                return False
            if a[i][1] < 3 and a[i][1] != b[i][1] or a[i][1] < b[i][1]:
                return False
        return True
    
    S_decom = decompose(S)
    count = 0
    for w in words:
        w_decom = decompose(w)
        if compare(S_decom, w_decom):
            count += 1
    return count","Sometimes people repeat letters represent extra feeling. example: ""hello"" -> ""heeellooo"" ""hi"" -> ""hiiii"" strings like ""heeellooo"", groups adjacent letters same: ""h"", ""eee"", ""ll"", ""ooo"". given string array query strings words. query word stretchy made equal number applications following extension operation: choose group consisting characters c, add number characters c group size group three more. example, starting ""hello"", could extension group ""o"" get ""hellooo"", cannot get ""helloo"" since group ""oo"" size less three. Also, could another extension like ""ll"" -> ""lllll"" get ""helllllooo"". = ""helllllooo"", query word ""hello"" would stretchy two extension operations: query = ""hello"" -> ""hellooo"" -> ""helllllooo"" = s. Return number query strings stretchy.",3,"def expressiveWords(S: str, words: List[str]) -> int:
    def decompose(S):
        decom = []
        i = 0
        while i < len(S):
            j = i
            while j < len(S) and S[j] == S[i]:
                j += 1
            decom.append((S[i], j-i))
            i = j
        return decom
    def compare(a, b):
        if len(a) != len(b):
            return False
        for i in range(len(a)):
            if a[i][0] != b[i][0]:
                return False
            if a[i][1] < 3 and a[i][1] != b[i][1] or a[i][1] < b[i][1]:
                return False
        return True
    S_decom = decompose(S)
    count = 0
    for w in words:
        w_decom = decompose(w)
        if compare(S_decom, w_decom):
            count += 1
    return count",131
py_1700_data.csv,"def num_matches(n):
    matches = 0
    while n > 1:
        matches += n // 2
        if n % 2 == 0:
            n = n // 2
        else:
            n = (n - 1) // 2 + 1
    return matches","given integer n, number teams tournament strange rules: current number teams even, team gets paired another team. total n / 2 matches played, n / 2 teams advance next round. current number teams odd, one team randomly advances tournament, rest gets paired. total (n - 1) / 2 matches played, (n - 1) / 2 + 1 teams advance next round. Return number matches played tournament winner decided.",3,"def num_matches(n):
    matches = 0
    while n > 1:
        matches += n // 2
        if n % 2 == 0:
            n = n // 2
        else:
            n = (n - 1) // 2 + 1
    return matches",132
py_1700_data.csv,"def build_matrix(k, rowConditions, colConditions):
    matrix = [[0 for _ in range(k)] for _ in range(k)]
    for i in range(len(rowConditions)):
        above, below = rowConditions[i]
        for num in range(1, k + 1):
            row = matrix.index([num]*k) if [num]*k in matrix else -1
            if row > above and row < k - below - 1:
                for j in range(k):
                    if matrix[row][j] == 0:
                        matrix[row][j] = num
                        break
    for i in range(len(colConditions)):
        left, right = colConditions[i]
        for num in range(1, k + 1):
            col = [matrix[j][left:right+1] for j in range(k)].index([num]*(right-left+1)) if [num]*(right-left+1) in [matrix[j][left:right+1] for j in range(k)] else -1
            if col != -1:
                if col > left and col < k - right - 1:
                    for j in range(k):
                        if matrix[j][col] == 0:
                            matrix[j][col] = num
                            break
    return matrix","given positive integer k. also given: 2D integer array rowConditions size n rowConditions[i] = [abovei, belowi], 2D integer array colConditions size colConditions[i] = [lefti, righti]. two arrays contain integers 1 k. build k x k matrix contains numbers 1 k exactly once. remaining cells value 0. matrix also satisfy following conditions: number abovei appear row strictly row number belowi appears 0 n - 1. number lefti appear column strictly left column number righti appears 0 - 1. Return matrix satisfies conditions. answer exists, return empty matrix.",0,"def build_matrix(k, rowConditions, colConditions):
    matrix = [[0 for _ in range(k)] for _ in range(k)]
    for i in range(len(rowConditions)):
        above, below = rowConditions[i]
        for num in range(1, k + 1):
            row = matrix.index([num]*k) if [num]*k in matrix else -1
            if row > above and row < k - below - 1:
                for j in range(k):
                    if matrix[row][j] == 0:
                        matrix[row][j] = num
                        break
    for i in range(len(colConditions)):
        left, right = colConditions[i]
        for num in range(1, k + 1):
            col = [matrix[j][left:right+1] for j in range(k)].index([num]*(right-left+1)) if [num]*(right-left+1) in [matrix[j][left:right+1] for j in range(k)] else -1
            if col != -1:
                if col > left and col < k - right - 1:
                    for j in range(k):
                        if matrix[j][col] == 0:
                            matrix[j][col] = num
                            break
    return matrix",133
py_1700_data.csv,"def smooth_descent_periods(prices):
    count = 0
    for i in range(1, len(prices)):
        if prices[i] < prices[i-1]:
            count += 1
    return count","given integer array prices representing daily price history stock, prices[i] stock price ith day. smooth descent period stock consists one contiguous days price day lower price preceding day exactly 1. first day period exempted rule. Return number smooth descent periods.",0,"def smooth_descent_periods(prices):
    count = 0
    for i in range(1, len(prices)):
        if prices[i] < prices[i-1]:
            count += 1
    return count",134
py_1700_data.csv,"MOD = 10 ** 9 + 7

def max_product(root):
    def dfs(node):
        if not node:
            return 0
        left_sum = dfs(node.left)
        right_sum = dfs(node.right)
        subtree_sum = left_sum + right_sum + node.val
        sums[subtree_sum] += 1
        return subtree_sum
    
    def get_max_product(node, total_sum):
        if not node:
            return 0
        left_sum = get_max_product(node.left, total_sum)
        right_sum = get_max_product(node.right, total_sum)
        subtree_sum = left_sum + right_sum + node.val
        other_sum = total_sum - subtree_sum
        product = (other_sum * subtree_sum) % MOD
        if product > max_product[0]:
            max_product[0] = product
        return subtree_sum
    
    sums = defaultdict(int)
    dfs(root)
    total_sum = sums[max(sums)]
    max_product = [0]
    get_max_product(root, total_sum)
    return max_product[0]","Given root binary tree, split binary tree two subtrees removing one edge product sums subtrees maximized. Return maximum product sums two subtrees. Since answer may large, return modulo 109 + 7. Note need maximize answer taking mod taking it.",0,"MOD = 10 ** 9 + 7
def max_product(root):
    def dfs(node):
        if not node:
            return 0
        left_sum = dfs(node.left)
        right_sum = dfs(node.right)
        subtree_sum = left_sum + right_sum + node.val
        sums[subtree_sum] += 1
        return subtree_sum
    def get_max_product(node, total_sum):
        if not node:
            return 0
        left_sum = get_max_product(node.left, total_sum)
        right_sum = get_max_product(node.right, total_sum)
        subtree_sum = left_sum + right_sum + node.val
        other_sum = total_sum - subtree_sum
        product = (other_sum * subtree_sum) % MOD
        if product > max_product[0]:
            max_product[0] = product
        return subtree_sum
    sums = defaultdict(int)
    dfs(root)
    total_sum = sums[max(sums)]
    max_product = [0]
    get_max_product(root, total_sum)
    return max_product[0]",135
py_1700_data.csv,"def gcd(a, b):
    if b == 0:
        return a
    return gcd(b, a % b)

def countSubarrays(nums, k):
    n = len(nums)
    count = 0
    
    for i in range(n):
        subarray_gcd = nums[i]
        for j in range(i, n):
            subarray_gcd = gcd(subarray_gcd, nums[j])
            if subarray_gcd == k:
                count += 1
    
    return count","Given integer array nums integer k, return number subarrays nums greatest common divisor subarray's elements k. subarray contiguous non-empty sequence elements within array. greatest common divisor array largest integer evenly divides array elements.",3,"def gcd(a, b):
    if b == 0:
        return a
    return gcd(b, a % b)
def countSubarrays(nums, k):
    n = len(nums)
    count = 0
    for i in range(n):
        subarray_gcd = nums[i]
        for j in range(i, n):
            subarray_gcd = gcd(subarray_gcd, nums[j])
            if subarray_gcd == k:
                count += 1
    return count",136
py_good_answer.csv,"
def move_element(lst, ele, idx):
    lst.remove(ele)
    lst.insert(idx, ele)
    return lst
",Write Python program move specified element given list.,0,"def move_element(lst, ele, idx):
    lst.remove(ele)
    lst.insert(idx, ele)
    return lst
",137
py_1700_data.csv,"def numOfSubarrays(arr: List[int], k: int, threshold: int) -> int:
    target = k * threshold
    current_sum = sum(arr[:k])
    count = 1 if current_sum >= target else 0
    
    for i in range(k, len(arr)):
        current_sum = current_sum - arr[i-k] + arr[i]
        if current_sum >= target:
            count += 1
    
    return count","Given array integers arr two integers k threshold, return number sub-arrays size k average greater equal threshold.",3,"def numOfSubarrays(arr: List[int], k: int, threshold: int) -> int:
    target = k * threshold
    current_sum = sum(arr[:k])
    count = 1 if current_sum >= target else 0
    for i in range(k, len(arr)):
        current_sum = current_sum - arr[i-k] + arr[i]
        if current_sum >= target:
            count += 1
    return count",138
py_1700_data.csv,"class Solution:
    def generate(self, numRows: int) -> List[List[int]]:
        res = []
        for i in range(numRows):
            row = [1] * (i + 1)
            for j in range(1, i):
                row[j] = res[i-1][j-1] + res[i-1][j]
            res.append(row)
        return res","Given integer numRows, return first numRows Pascal's triangle. Pascal's triangle, number sum two numbers directly shown:",3,"class Solution:
    def generate(self, numRows: int) -> List[List[int]]:
        res = []
        for i in range(numRows):
            row = [1] * (i + 1)
            for j in range(1, i):
                row[j] = res[i-1][j-1] + res[i-1][j]
            res.append(row)
        return res",139
py_good_answer.csv,"
def interleave(*lists):
    max_len = max(len(lst) for lst in lists)
    result = []
    for i in range(max_len):
        for lst in lists:
            if i < len(lst):
                result.append(lst[i])
    return result
",Write Python program interleave multiple given lists different lengths.,3,"def interleave(*lists):
    max_len = max(len(lst) for lst in lists)
    result = []
    for i in range(max_len):
        for lst in lists:
            if i < len(lst):
                result.append(lst[i])
    return result
",140
py_1700_data.csv,"class Solution:
    def destCity(self, paths: List[List[str]]) -> str:
        hash_map = {}
        for path in paths:
            hash_map[path[0]] = path[1]
        for city in hash_map.values():
            if city not in hash_map:
                return city","given array paths, paths[i] = [cityAi, cityBi] means exists direct path going cityAi cityBi. Return destination city, is, city without path outgoing another city. guaranteed graph paths forms line without loop, therefore, exactly one destination city.",3,"class Solution:
    def destCity(self, paths: List[List[str]]) -> str:
        hash_map = {}
        for path in paths:
            hash_map[path[0]] = path[1]
        for city in hash_map.values():
            if city not in hash_map:
                return city",141
py_1700_data.csv,"def maxAlternatingSum(nums):
    dp = [0] * len(nums)
    dp[0] = nums[0]
    for i in range(1, len(nums)):
        dp[i] = max(dp[i-1] + nums[i], nums[i])
    return max(dp)

nums = [4,2,5,3]
print(maxAlternatingSum(nums)) # 4

nums2 = [4,2,3,7,2,1,4]
print(maxAlternatingSum(nums2)) # 16","alternating sum 0-indexed array defined sum elements even indices minus sum elements odd indices. example, alternating sum [4,2,5,3] (4 + 5) - (2 + 3) = 4. Given array nums, return maximum alternating sum subsequence nums (after reindexing elements subsequence). subsequence array new array generated original array deleting elements (possibly none) without changing remaining elements' relative order. example, [2,7,4] subsequence [4,2,3,7,2,1,4] (the underlined elements), [2,4,2] not.",0,"def maxAlternatingSum(nums):
    dp = [0] * len(nums)
    dp[0] = nums[0]
    for i in range(1, len(nums)):
        dp[i] = max(dp[i-1] + nums[i], nums[i])
    return max(dp)
nums = [4,2,5,3]
print(maxAlternatingSum(nums)) 
nums2 = [4,2,3,7,2,1,4]
print(maxAlternatingSum(nums2)) ",142
py_good_answer.csv,"class Node: 
    def __init__(self, data): 
        self.data = data  
        self.next = None  
        self.prev = None  

    def __str__(self):
        return str(self.data)
  
class DoublyLinkedList: 
    def __init__(self):
        self.head = None
  
    def append(self, data):
        new_node = Node(data)
        if self.head is None:
            self.head = new_node
            return
        last_node = self.head
        while last_node.next:
            last_node = last_node.next
        last_node.next = new_node
        new_node.prev = last_node

    def largest_element(self):
        if self.head is None:
            return None
        largest = self.head
        current = self.head
        while current:
            if current.data > largest.data:
                largest = current
            current = current.next
        return largest
      
dll = DoublyLinkedList()
dll.append(1)
dll.append(2)
dll.append(3)
dll.append(2)
dll.append(1)
print(dll.largest_element())  # Output: 3",Python Program Find Largest Element Doubly Linked List,0,"class Node: 
    def __init__(self, data): 
        self.data = data  
        self.next = None  
        self.prev = None  
    def __str__(self):
        return str(self.data)
class DoublyLinkedList: 
    def __init__(self):
        self.head = None
    def append(self, data):
        new_node = Node(data)
        if self.head is None:
            self.head = new_node
            return
        last_node = self.head
        while last_node.next:
            last_node = last_node.next
        last_node.next = new_node
        new_node.prev = last_node
    def largest_element(self):
        if self.head is None:
            return None
        largest = self.head
        current = self.head
        while current:
            if current.data > largest.data:
                largest = current
            current = current.next
        return largest
dll = DoublyLinkedList()
dll.append(1)
dll.append(2)
dll.append(3)
dll.append(2)
dll.append(1)
print(dll.largest_element())  ",143
py_1700_data.csv,"class Solution:
    def findPaths(self, m: int, n: int, maxMove: int, startRow: int, startColumn: int) -> int:
        MOD = 10**9 + 7
        dp = [[0] * n for _ in range(m)]
        dp[startRow][startColumn] = 1
        res = 0
        dirs = [(0,1), (0,-1), (1,0), (-1,0)]
        for move in range(maxMove):
            new_dp = [[0] * n for _ in range(m)]
            for i in range(m):
                for j in range(n):
                    for d in dirs:
                        new_i = i + d[0]
                        new_j = j + d[1]
                        if new_i < 0 or new_i >= m or new_j < 0 or new_j >= n:
                            res = (res + dp[i][j]) % MOD
                        else:
                            new_dp[new_i][new_j] = (new_dp[new_i][new_j] + dp[i][j]) % MOD
            dp = new_dp
        return res % MOD","x n grid ball. ball initially position [startRow, startColumn]. allowed move ball one four adjacent cells grid (possibly grid crossing grid boundary). apply maxMove moves ball. Given five integers m, n, maxMove, startRow, startColumn, return number paths move ball grid boundary. Since answer large, return modulo 109 + 7.",0,"class Solution:
    def findPaths(self, m: int, n: int, maxMove: int, startRow: int, startColumn: int) -> int:
        MOD = 10**9 + 7
        dp = [[0] * n for _ in range(m)]
        dp[startRow][startColumn] = 1
        res = 0
        dirs = [(0,1), (0,-1), (1,0), (-1,0)]
        for move in range(maxMove):
            new_dp = [[0] * n for _ in range(m)]
            for i in range(m):
                for j in range(n):
                    for d in dirs:
                        new_i = i + d[0]
                        new_j = j + d[1]
                        if new_i < 0 or new_i >= m or new_j < 0 or new_j >= n:
                            res = (res + dp[i][j]) % MOD
                        else:
                            new_dp[new_i][new_j] = (new_dp[new_i][new_j] + dp[i][j]) % MOD
            dp = new_dp
        return res % MOD",144
py_1700_data.csv,"def minOperations(target):
    res = 0
    cur = 0
    for n in target:
        if n > cur:
            res += n - cur
            cur = n
        else:
            cur = n
        
    return res",given integer array target. integer array initial size target elements initially zeros. one operation choose subarray initial increment value one. Return minimum number operations form target array initial. test cases generated answer fits 32-bit integer.,3,"def minOperations(target):
    res = 0
    cur = 0
    for n in target:
        if n > cur:
            res += n - cur
            cur = n
        else:
            cur = n
    return res",145
py_1700_data.csv,"class Solution:
    def isBoomerang(self, points: List[List[int]]) -> bool:
        return (points[2][1]-points[0][1])*(points[1][0]-points[0][0]) != (points[1][1]-points[0][1])*(points[2][0]-points[0][0])","Given array points points[i] = [xi, yi] represents point X-Y plane, return true points boomerang. boomerang set three points distinct straight line.",3,"class Solution:
    def isBoomerang(self, points: List[List[int]]) -> bool:
        return (points[2][1]-points[0][1])*(points[1][0]-points[0][0]) != (points[1][1]-points[0][1])*(points[2][0]-points[0][0])",146
py_good_answer.csv,"def find_substring(string):
    letters = []
    for char in string:
        if char not in letters:
            letters.append(char)
    n = len(letters)
    unique_char_count = 0
    char_count = [0] * 128
    start = 0
    min_len = len(string)
    start_index = -1
    for j in range(len(string)):
        char_count[ord(string[j])] += 1
        if char_count[ord(string[j])] == 1:
            unique_char_count += 1
        if unique_char_count == n:
            while char_count[ord(string[start])] > 1:
                if char_count[ord(string[start])] > 1:
                    char_count[ord(string[start])] -= 1
                start += 1
            len_window = j - start + 1
            if min_len > len_window:
                min_len = len_window
                start_index = start
    return string[start_index:start_index+min_len]",Write Python program find smallest window contains characters given string.,2,"def find_substring(string):
    letters = []
    for char in string:
        if char not in letters:
            letters.append(char)
    n = len(letters)
    unique_char_count = 0
    char_count = [0] * 128
    start = 0
    min_len = len(string)
    start_index = -1
    for j in range(len(string)):
        char_count[ord(string[j])] += 1
        if char_count[ord(string[j])] == 1:
            unique_char_count += 1
        if unique_char_count == n:
            while char_count[ord(string[start])] > 1:
                if char_count[ord(string[start])] > 1:
                    char_count[ord(string[start])] -= 1
                start += 1
            len_window = j - start + 1
            if min_len > len_window:
                min_len = len_window
                start_index = start
    return string[start_index:start_index+min_len]",147
py_1700_data.csv,"def lengthOfLongestSubstring(s):
    if len(s) == 0:
        return 0
    left = 0
    right = 0
    ans = 1
    visited = set()
    while right < len(s):
        if s[right] not in visited:
            visited.add(s[right])
            right += 1
            ans = max(ans, len(visited))
        else:
            visited.remove(s[left])
            left += 1
    return ans","Given string s, find length longest substring without repeating characters.",3,"def lengthOfLongestSubstring(s):
    if len(s) == 0:
        return 0
    left = 0
    right = 0
    ans = 1
    visited = set()
    while right < len(s):
        if s[right] not in visited:
            visited.add(s[right])
            right += 1
            ans = max(ans, len(visited))
        else:
            visited.remove(s[left])
            left += 1
    return ans",148
py_good_answer.csv,"def lengthOfLinkedList(head):
    count = 0
    while head:
        count += 1
        head = head.next
    return count",Python Program Find Length Linked List without using Recursion,3,"def lengthOfLinkedList(head):
    count = 0
    while head:
        count += 1
        head = head.next
    return count",149
py_1700_data.csv,"class Solution:
    def isValidSerialization(self, preorder: str) -> bool:
        stack = []
        for val in preorder.split(','):
            stack.append(val)
            while len(stack) > 2 and stack[-2:] == ['#', '#'] and stack[-3] != '#':
                stack.pop()
                stack.pop()
                stack[-1] = '#'
        return len(stack) == 1 and stack.pop() == '#'","One way serialize binary tree use preorder traversal. encounter non-null node, record node's value. null node, record using sentinel value '#'. example, binary tree serialized string ""9,3,4,#,#,1,#,#,2,#,6,#,#"", '#' represents null node. Given string comma-separated values preorder, return true correct preorder traversal serialization binary tree. guaranteed comma-separated value string must either integer character '#' representing null pointer. may assume input format always valid. example, could never contain two consecutive commas, ""1,,3"". Note: allowed reconstruct tree.",3,"class Solution:
    def isValidSerialization(self, preorder: str) -> bool:
        stack = []
        for val in preorder.split(','):
            stack.append(val)
            while len(stack) > 2 and stack[-2:] == ['
                stack.pop()
                stack.pop()
                stack[-1] = '
        return len(stack) == 1 and stack.pop() == '",150
py_good_answer.csv,"
class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def compute_area(self):
        return self.length * self.width
",rite Python class named Rectangle constructed length width method compute area rectangle.,0,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width
    def compute_area(self):
        return self.length * self.width
",151
py_1700_data.csv,"def maxSumBST(root: TreeNode) -> int:
    max_sum = 0

    def dfs(node: TreeNode) -> Tuple[bool, int, int, int]:
        nonlocal max_sum
        if not node:
            return True, float(""inf""), float(""-inf""), 0
        l_flag, l_min, l_max, l_sum = dfs(node.left)
        r_flag, r_min, r_max, r_sum = dfs(node.right)

        if l_flag and r_flag and l_max < node.val < r_min:
            curr_sum = l_sum + r_sum + node.val
            max_sum = max(max_sum, curr_sum)
            return True, min(l_min, node.val), max(r_max, node.val), curr_sum

        return False, None, None, None

    dfs(root)
    return max_sum","Given binary tree root, return maximum sum keys sub-tree also Binary Search Tree (BST). Assume BST defined follows: left subtree node contains nodes keys less node's key. right subtree node contains nodes keys greater node's key. left right subtrees must also binary search trees.",0,"def maxSumBST(root: TreeNode) -> int:
    max_sum = 0
    def dfs(node: TreeNode) -> Tuple[bool, int, int, int]:
        nonlocal max_sum
        if not node:
            return True, float(""inf""), float(""-inf""), 0
        l_flag, l_min, l_max, l_sum = dfs(node.left)
        r_flag, r_min, r_max, r_sum = dfs(node.right)
        if l_flag and r_flag and l_max < node.val < r_min:
            curr_sum = l_sum + r_sum + node.val
            max_sum = max(max_sum, curr_sum)
            return True, min(l_min, node.val), max(r_max, node.val), curr_sum
        return False, None, None, None
    dfs(root)
    return max_sum",152
py_1700_data.csv,"
def generate_string(b):
    a_count = 3*b - 2
    b_count = b
    string = 'a'*a_count + 'b'*b_count
    if 'aaa' not in string:
        string = string[:a_count-2] + 'aaa' + string[a_count:]
    if 'bbb' not in string:
        string = string[:b_count-2] + 'bbb' + string[b_count:]
    return string
","Given two integers b, return string that: length + b contains exactly 'a' letters, exactly b 'b' letters, substring 'aaa' occur s, substring 'bbb' occur s.",0,"def generate_string(b):
    a_count = 3*b - 2
    b_count = b
    string = 'a'*a_count + 'b'*b_count
    if 'aaa' not in string:
        string = string[:a_count-2] + 'aaa' + string[a_count:]
    if 'bbb' not in string:
        string = string[:b_count-2] + 'bbb' + string[b_count:]
    return string
",153
py_good_answer.csv,"from random import randint

def generate_binary_string(length):
    binary_string = """"
    for i in range(length):
        binary_string += str(randint(0, 1))
    return binary_string

print(generate_binary_string(10)) # Example output: 1010010011",Write Python Program Generate Random binary string,0,"from random import randint
def generate_binary_string(length):
    binary_string = """"
    for i in range(length):
        binary_string += str(randint(0, 1))
    return binary_string
print(generate_binary_string(10)) ",154
py_1700_data.csv,"def is_crossing(distance):
    x = 0
    y = 0
    direction = 0
    for i in range(len(distance)):
        # move in direction
        if direction == 0:
            y += distance[i]
        elif direction == 1:
            x -= distance[i]
        elif direction == 2:
            y -= distance[i]
        elif direction == 3:
            x += distance[i]
        # update direction
        direction = (direction + 1) % 4
        # check if crossed path
        if direction == 0 and (x != 0 or y != 0):
            return True
    return False","given array integers distance. start point (0, 0) X-Y plane, move distance[0] meters north, distance[1] meters west, distance[2] meters south, distance[3] meters east, on. words, move, direction changes counter-clockwise. Return true path crosses false not.",2,"def is_crossing(distance):
    x = 0
    y = 0
    direction = 0
    for i in range(len(distance)):
        if direction == 0:
            y += distance[i]
        elif direction == 1:
            x -= distance[i]
        elif direction == 2:
            y -= distance[i]
        elif direction == 3:
            x += distance[i]
        direction = (direction + 1) % 4
        if direction == 0 and (x != 0 or y != 0):
            return True
    return False",155
py_1700_data.csv,"MOD = 10**9 + 7

class Solution:
    def countPaths(self, grid: List[List[int]]) -> int:
        n = len(grid)
        m = len(grid[0])
        dp = [[0] * m for _ in range(n)]
        dp[0][0] = 1
        for i in range(n):
            for j in range(m):
                for dx, dy in [(0,1), (1,0), (0,-1), (-1,0)]:
                    x, y = i + dx, j + dy
                    if 0 <= x < n and 0 <= y < m and grid[x][y] < grid[i][j]:
                        dp[i][j] = (dp[i][j] + dp[x][y]) % MOD
        return dp[n-1][m-1]","given x n integer matrix grid, move cell adjacent cell 4 directions. Return number strictly increasing paths grid start cell end cell. Since answer may large, return modulo 109 + 7. Two paths considered different exactly sequence visited cells.",1,"MOD = 10**9 + 7
class Solution:
    def countPaths(self, grid: List[List[int]]) -> int:
        n = len(grid)
        m = len(grid[0])
        dp = [[0] * m for _ in range(n)]
        dp[0][0] = 1
        for i in range(n):
            for j in range(m):
                for dx, dy in [(0,1), (1,0), (0,-1), (-1,0)]:
                    x, y = i + dx, j + dy
                    if 0 <= x < n and 0 <= y < m and grid[x][y] < grid[i][j]:
                        dp[i][j] = (dp[i][j] + dp[x][y]) % MOD
        return dp[n-1][m-1]",156
py_1700_data.csv,"def postorderTraversal(root):
    res = []
    def traversal(node):
        if node:
            traversal(node.left)
            traversal(node.right)
            res.append(node.val)
    traversal(root)
    return res","Given root binary tree, return postorder traversal nodes' values.",0,"def postorderTraversal(root):
    res = []
    def traversal(node):
        if node:
            traversal(node.left)
            traversal(node.right)
            res.append(node.val)
    traversal(root)
    return res",157
py_1700_data.csv,"def maxCandies(candies: List[int], k: int) -> int:
    def check(x):
        total = 0
        for candy in candies:
            total += candy // x
            if total >= k:
                return True
        return False
    
    l, r = 1, sum(candies)
    while l < r:
        mid = (l+r+1) // 2
        if check(mid):
            l = mid
        else:
            r = mid - 1
            
    return l * k","given 0-indexed integer array candies. element array denotes pile candies size candies[i]. divide pile number sub piles, cannot merge two piles together. also given integer k. allocate piles candies k children child gets number candies. child take one pile candies piles candies may go unused. Return maximum number candies child get.",0,"def maxCandies(candies: List[int], k: int) -> int:
    def check(x):
        total = 0
        for candy in candies:
            total += candy // x
            if total >= k:
                return True
        return False
    l, r = 1, sum(candies)
    while l < r:
        mid = (l+r+1) // 2
        if check(mid):
            l = mid
        else:
            r = mid - 1
    return l * k",158
py_1700_data.csv,"
def numberOfSubarrays(nums, k):
    odd_count = 0
    count = 0
    freq = {0: 1}
    for num in nums:
        if num % 2 == 1:
            odd_count += 1
        if odd_count >= k:
            count += freq[odd_count - k]
        freq[odd_count] = freq.get(odd_count, 0) + 1
    return count
",Given array integers nums integer k. continuous subarray called nice k odd numbers it. Return number nice sub-arrays.,3,"def numberOfSubarrays(nums, k):
    odd_count = 0
    count = 0
    freq = {0: 1}
    for num in nums:
        if num % 2 == 1:
            odd_count += 1
        if odd_count >= k:
            count += freq[odd_count - k]
        freq[odd_count] = freq.get(odd_count, 0) + 1
    return count
",159
py_1700_data.csv,"def reconstruct_sentence(shuffled):
    original = [''] * len(shuffled)
    for word in shuffled.split():
        index = int(word[-1]) - 1
        original[index] = word[:-1]
    return ' '.join(original)","sentence list words separated single space leading trailing spaces. word consists lowercase uppercase English letters. sentence shuffled appending 1-indexed word position word rearranging words sentence. example, sentence ""This sentence"" shuffled ""sentence4 a3 is2 This1"" ""is2 sentence4 This1 a3"". Given shuffled sentence containing 9 words, reconstruct return original sentence.",0,"def reconstruct_sentence(shuffled):
    original = [''] * len(shuffled)
    for word in shuffled.split():
        index = int(word[-1]) - 1
        original[index] = word[:-1]
    return ' '.join(original)",160
py_1700_data.csv,"class Solution:
    def shipWithinDays(self, weights: List[int], days: int) -> int:
        left, right = max(weights), sum(weights)
        
        while left < right:
            mid = (left + right) // 2
            curr_weight = 0
            needed_days = 1
            
            for weight in weights:
                if curr_weight + weight > mid:
                    needed_days += 1
                    curr_weight = 0
                curr_weight += weight
            
            if needed_days <= days:
                right = mid
            else:
                left = mid + 1
                
        return left","conveyor belt packages must shipped one port another within days days. ith package conveyor belt weight weights[i]. day, load ship packages conveyor belt (in order given weights). may load weight maximum weight capacity ship. Return least weight capacity ship result packages conveyor belt shipped within days days.",3,"class Solution:
    def shipWithinDays(self, weights: List[int], days: int) -> int:
        left, right = max(weights), sum(weights)
        while left < right:
            mid = (left + right) // 2
            curr_weight = 0
            needed_days = 1
            for weight in weights:
                if curr_weight + weight > mid:
                    needed_days += 1
                    curr_weight = 0
                curr_weight += weight
            if needed_days <= days:
                right = mid
            else:
                left = mid + 1
        return left",161
